path,class,tissue,label_binary
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4529.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1267.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2906.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3281.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4782.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3928.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4351.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2132.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2400.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3941.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4640.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca168.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1908.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3513.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3613.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2682.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3004.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2054.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2648.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1337.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4467.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4253.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1717.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1339.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2040.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4436.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3511.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3014.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4630.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3395.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca461.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3660.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4533.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1933.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3932.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2208.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3253.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2548.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca696.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1156.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca902.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2717.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1039.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4067.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca705.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1967.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3545.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2352.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3077.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2291.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3175.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4587.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3788.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca628.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1253.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca925.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1757.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2360.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca205.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2431.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4112.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3848.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3054.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4216.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca882.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3073.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1856.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca947.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3747.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca601.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3415.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2339.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1833.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2087.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4575.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca419.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4924.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2728.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1314.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca907.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4052.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3448.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca982.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1645.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3430.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3449.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca603.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1276.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2506.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1749.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1328.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca554.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca287.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4633.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca860.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca53.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2570.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1015.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2189.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4209.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3268.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1195.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2337.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1393.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4756.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3474.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3959.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4089.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3271.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca684.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4318.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3486.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1720.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3697.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3003.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca805.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2869.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1522.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1181.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4910.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4129.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3635.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3776.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1915.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2423.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1928.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2545.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2151.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3247.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4013.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1464.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2571.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca686.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4358.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca160.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4652.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3722.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca938.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3957.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3384.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca506.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3872.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2910.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4036.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4051.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4135.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1682.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca404.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4996.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3272.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca871.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1815.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3413.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1191.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3998.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca510.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1622.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2351.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3171.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2905.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4471.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3214.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4270.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4694.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca529.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1175.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca7.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2388.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2196.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1790.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca550.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca415.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4503.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca990.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1798.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2209.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca106.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4789.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2632.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca151.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca295.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1085.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4762.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4016.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1123.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca958.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3340.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca462.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca794.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2444.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2465.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2384.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2523.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2852.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1415.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3096.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3738.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca76.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1533.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4431.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1561.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1403.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2348.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3209.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca749.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3685.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2410.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca193.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4165.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca240.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4260.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca697.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1133.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2277.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2809.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3416.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2606.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1078.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca141.jpeg,lung_aca,lung,1
